player1,player2,best_of,player1_elo,player2_elo,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,score1,score2,match_result,win_percentage,tournament_id
Dean Young,Stuart Bingham,11,999,1474,0.024955421751745588,0.2337063569140403,46,18,217,93,1345,855,9444,5380,13,3,171,70,14,4,788,440,5,6,1.0,0.4545454545454546,4621
Neil Robertson,John Astley,11,1589,1220,0.9380966942300943,0.7155512239631054,1133,757,8374,4829,290,130,1778,836,42,27,852,504,22,9,237,115,2,6,1.0,0.25,4621
Michael Judge,Mark Allen,11,1262,1559,0.10641334263314228,0.32245770467253076,511,294,4042,2161,932,614,6520,3707,13,3,95,50,52,33,576,334,2,6,1.0,0.25,4621
Scott Donaldson,Farakh Ajaib,11,1305,1036,0.8708794767381818,0.6620627248063988,394,209,2545,1290,104,43,548,241,13,3,496,255,13,3,193,74,4,6,1.0,0.4,4621
Cao Yupeng,Martin Gould,11,1429,1418,0.5186038051470776,0.5068745667645342,284,148,1957,1000,824,493,5444,2976,31,16,101,55,31,18,478,259,6,3,0.0,0.6666666666666666,4621
Ashley Hugill,Zhou Yuelong,11,1282,1467,0.21734372123302148,0.3863929221952217,186,81,1041,494,369,219,2330,1265,36,21,239,115,48,29,531,302,2,6,1.0,0.25,4621
Wu Yize,Hammad Miah,11,1143,1230,0.3562100065507155,0.4458383472363514,33,12,221,98,225,89,1443,649,35,17,133,66,15,5,247,125,6,4,0.0,0.6,4621
Zhao Xintong,Thepchaiya Un-Nooh,11,1498,1319,0.7751951749452795,0.610044672404527,302,171,1935,1066,470,273,3256,1725,63,44,488,280,21,8,394,199,6,5,0.0,0.5454545454545454,4621
Yan Bingtao,Ben Woollaston,11,1552,1386,0.7585201168814719,0.6022861768886306,304,199,2140,1200,742,420,4678,2487,87,49,669,382,14,4,375,197,3,6,1.0,0.33333333333333337,4621
Kyren Wilson,Jak Jones,11,1509,1344,0.7572090044732828,0.6016871801828567,823,519,5306,2969,296,131,1855,845,59,35,1217,683,34,18,378,181,6,0,0.0,1.0,4621
Li Hang,Ricky Walden,11,1395,1511,0.31167398745127517,0.42800386706848137,390,205,2677,1385,1023,610,6970,3834,30,15,363,179,65,40,496,274,3,6,1.0,0.33333333333333337,4621
Hossein Vafaei,Mark Selby,11,1362,1579,0.1801338461864637,0.3676062104304372,207,115,1454,741,1391,956,9938,5805,23,13,313,155,43,27,1068,612,6,2,0.0,0.75,4621
Chris Wakelin,Judd Trump,11,1330,1692,0.06543116802150495,0.2880240805872065,290,147,1900,962,1252,888,8447,5096,18,8,286,131,47,29,1207,773,3,6,1.0,0.33333333333333337,4621
Joe Perry,Matthew Selt,11,1371,1414,0.42766660527852696,0.47315085131088563,1276,750,8840,4796,720,390,4726,2468,31,15,614,316,16,6,503,255,2,6,1.0,0.25,4621
Ali Carter,Noppon Saengkham,11,1479,1387,0.6516385567369207,0.5572478545985557,1145,698,7815,4311,347,173,2384,1184,33,17,606,338,41,22,340,178,3,6,1.0,0.33333333333333337,4621
Robbie Williams,Ronnie O'Sullivan,11,1329,1550,0.17579323946795977,0.36528458462084157,467,245,3020,1536,1397,1068,12066,7367,15,5,344,172,66,40,811,477,2,6,1.0,0.25,4621
David Grace,Anthony McGill,11,1291,1479,0.2136696995233992,0.38461624360881785,416,192,2688,1303,673,402,4397,2396,17,7,328,158,54,36,686,377,4,6,1.0,0.4,4621
Tian Pengfei,Stephen Maguire,11,1380,1411,0.4477083313235438,0.480634691770068,488,271,3217,1708,1114,725,8117,4577,15,5,302,157,25,13,466,237,1,6,1.0,0.1428571428571429,4621
Martin O'Donnell,Jack Lisowski,11,1355,1380,0.45778509570989345,0.4843800842769844,441,223,2712,1372,650,395,4203,2294,14,4,349,181,31,16,634,315,4,6,1.0,0.4,4621
Peter Lines,Fan Zhengyi,11,1196,1292,0.3421307635918876,0.440286350732807,875,457,6178,3165,94,32,588,238,12,2,246,109,107,61,317,149,6,3,0.0,0.6666666666666666,4621
Mark King,Gerard Greene,11,1358,1216,0.7259730735833964,0.5878295384825115,1076,593,7716,4050,798,414,5776,2965,14,4,351,166,12,2,279,119,6,2,0.0,0.75,4621
John Astley,Mark Joyce,11,1220,1246,0.45610348331369044,0.48375571893792757,290,130,1778,836,568,294,3970,1995,22,9,237,115,16,6,318,148,4,6,1.0,0.4,4621
Liam Highfield,Gary Wilson,11,1356,1432,0.3736977219803135,0.4526423818569107,455,242,3040,1591,588,343,3797,2055,34,21,351,180,28,15,536,283,6,4,0.0,0.6,4621
John Higgins,Akani Songsermsawad,11,1607,1394,0.8154560379628985,0.6300660082850182,1684,1193,13209,7805,201,107,1328,678,27,12,950,563,49,25,324,175,6,3,0.0,0.6666666666666666,4621
Michael Holt,Andy Hicks,11,1277,1190,0.6437899934492846,0.5541616527636486,957,543,6708,3542,702,373,5421,2787,17,7,338,163,23,9,233,96,5,6,1.0,0.4545454545454546,4621
Barry Hawkins,Gao Yang,11,1490,1109,0.9437837362155792,0.7216176701846587,1208,754,8326,4650,38,13,193,79,38,22,694,389,29,16,187,78,6,1,0.0,0.8571428571428571,4621
Anthony Hamilton,Mark Williams,11,1362,1565,0.195872336627176,0.3757797665027358,972,554,7198,3810,1657,1086,12106,6945,31,16,253,130,20,13,789,449,6,5,0.0,0.5454545454545454,4621
Robert Milkins,Xiao Guodong,11,1324,1405,0.36571251172086483,0.4495472886604722,986,571,6957,3740,594,349,3827,2113,16,6,377,184,32,19,442,243,2,6,1.0,0.25,4621
Alexander Ursenbacher,David Gilbert,11,1334,1539,0.19357212331649765,0.37460765027944887,219,102,1324,630,833,488,5754,3107,16,6,338,172,67,36,677,372,3,6,1.0,0.33333333333333337,4621
Jimmy Robertson,Graeme Dott,11,1452,1400,0.5872410251253013,0.5324543063873188,633,344,4137,2156,1082,633,7868,4238,29,15,373,203,61,33,685,363,2,6,1.0,0.25,4621
Dominic Dale,Si Jiahui,11,1288,1205,0.6374648969394331,0.5516896693427,1032,574,7190,3792,79,36,422,215,13,3,309,142,19,5,260,119,6,4,0.0,0.6,4621
Ding Junhui,Sam Craigie,11,1520,1425,0.6563156776858904,0.559097471902393,874,584,6741,3847,277,146,1629,854,9,4,427,242,27,16,334,182,3,6,1.0,0.33333333333333337,4621
Jordan Brown,Farakh Ajaib,11,1386,1036,0.9281450409376044,0.7057850278370112,211,107,1332,661,104,43,548,241,36,21,419,215,13,3,193,74,6,1,0.0,0.8571428571428571,4621
Luca Brecel,Tom Ford,11,1540,1457,0.6374648969394331,0.5516896693427,536,307,3461,1866,815,466,5535,2960,50,31,528,303,63,37,668,365,6,5,0.0,0.5454545454545454,4621
Stuart Bingham,Stuart Carrington,11,1474,1364,0.6793165623060362,0.5683199834782481,1345,855,9444,5380,445,242,2822,1480,14,4,788,440,25,12,305,155,6,2,0.0,0.75,4621
Joe O'Connor,Mark Allen,11,1345,1559,0.18343492340162515,0.36935147434892557,192,90,1188,581,932,614,6520,3707,16,6,326,164,52,33,576,334,4,6,1.0,0.4,4621
John Higgins,Zhao Xintong,11,1607,1498,0.677804024379185,0.5677065480733601,1684,1193,13209,7805,302,171,1935,1066,27,12,950,563,63,44,488,280,5,6,1.0,0.4545454545454546,4621
Ben Woollaston,Liam Highfield,11,1386,1356,0.550614462905557,0.5187412158785352,742,420,4678,2487,455,242,3040,1591,14,4,375,197,34,21,351,180,6,4,0.0,0.6,4621
Wu Yize,Kyren Wilson,11,1143,1509,0.06339586873183523,0.28597777322269835,33,12,221,98,823,519,5306,2969,35,17,133,66,59,35,1217,683,3,6,1.0,0.33333333333333337,4621
Xiao Guodong,Hossein Vafaei,11,1405,1362,0.572333394721473,0.5268491486891143,594,349,3827,2113,207,115,1454,741,32,19,442,243,23,13,313,155,2,6,1.0,0.25,4621
Matthew Selt,Judd Trump,11,1414,1692,0.1214676771047816,0.3329217229043748,720,390,4726,2468,1252,888,8447,5096,16,6,503,255,47,29,1207,773,6,3,0.0,0.6666666666666666,4621
Noppon Saengkham,Stuart Bingham,11,1387,1474,0.3562100065507155,0.4458383472363514,347,173,2384,1184,1345,855,9444,5380,41,22,340,178,14,4,788,440,6,5,0.0,0.5454545454545454,4621
Mark King,Ronnie O'Sullivan,11,1358,1550,0.208830076979722,0.382252125230751,1076,593,7716,4050,1397,1068,12066,7367,14,4,351,166,66,40,811,477,3,6,1.0,0.33333333333333337,4621
Zhou Yuelong,Anthony McGill,11,1467,1479,0.47970639795112635,0.4925005624493797,369,219,2330,1265,673,402,4397,2396,48,29,531,302,54,36,686,377,5,6,1.0,0.4545454545454546,4621
Jack Lisowski,Graeme Dott,11,1380,1400,0.4662043565600015,0.4875026035157896,650,395,4203,2294,1082,633,7868,4238,31,16,634,315,61,33,685,363,6,2,0.0,0.75,4621
Peter Lines,Sam Craigie,11,1196,1425,0.167320888158873,0.360660163246934,875,457,6178,3165,277,146,1629,854,12,2,246,109,27,16,334,182,6,3,0.0,0.6666666666666666,4621
Andy Hicks,Dominic Dale,11,1190,1288,0.3390320114677981,0.4390545496752837,702,373,5421,2787,1032,574,7190,3792,23,9,233,96,13,3,309,142,6,5,0.0,0.5454545454545454,4621
Cao Yupeng,Barry Hawkins,11,1429,1490,0.39798138530282057,0.46194871561414086,284,148,1957,1000,1208,754,8326,4650,31,16,101,55,38,22,694,389,2,6,1.0,0.25,4621
Ricky Walden,Anthony Hamilton,11,1511,1362,0.7356946757540417,0.5920629281648193,1023,610,6970,3834,972,554,7198,3810,65,40,496,274,31,16,253,130,4,6,1.0,0.4,4621
Mark Allen,David Gilbert,11,1559,1539,0.5337956434399985,0.5124973964842103,932,614,6520,3707,833,488,5754,3107,52,33,576,334,67,36,677,372,5,6,1.0,0.4545454545454546,4621
Jordan Brown,Mark Joyce,11,1386,1246,0.7231619987890416,0.5866175789173301,211,107,1332,661,568,294,3970,1995,36,21,419,215,16,6,318,148,6,3,0.0,0.6666666666666666,4621
Stephen Maguire,Luca Brecel,11,1411,1540,0.2925571661165939,0.4200665998114942,1114,725,8117,4577,536,307,3461,1866,25,13,466,237,50,31,528,303,0,6,1.0,0.0,4621
Zhao Xintong,Peter Lines,11,1498,1196,0.8973050799605787,0.6802671966986485,302,171,1935,1066,875,457,6178,3165,63,44,488,280,12,2,246,109,6,4,0.0,0.6,4621
Ben Woollaston,Kyren Wilson,11,1386,1509,0.3013098729207059,0.4237250775067347,742,420,4678,2487,823,519,5306,2969,14,4,375,197,59,35,1217,683,3,6,1.0,0.33333333333333337,4621
Ronnie O'Sullivan,Noppon Saengkham,11,1550,1387,0.7545747737356233,0.6004882745269664,1397,1068,12066,7367,347,173,2384,1184,66,40,811,477,41,22,340,178,6,3,0.0,0.6666666666666666,4621
Jordan Brown,Anthony McGill,11,1386,1479,0.3467996861618745,0.4421354272792656,211,107,1332,661,673,402,4397,2396,36,21,419,215,54,36,686,377,3,6,1.0,0.33333333333333337,4621
Hossein Vafaei,Jack Lisowski,11,1362,1380,0.4695767035799723,0.48875189805314523,207,115,1454,741,650,395,4203,2294,23,13,313,155,31,16,634,315,4,6,1.0,0.4,4621
David Gilbert,Andy Hicks,11,1539,1190,0.9275877312027994,0.7052656295907795,833,488,5754,3107,702,373,5421,2787,67,36,677,372,23,9,233,96,5,6,1.0,0.4545454545454546,4621
Barry Hawkins,Matthew Selt,11,1490,1414,0.6263022780196867,0.5473576181430894,1208,754,8326,4650,720,390,4726,2468,38,22,694,389,16,6,503,255,6,3,0.0,0.6666666666666666,4621
Anthony Hamilton,Luca Brecel,11,1362,1540,0.22606290429746512,0.39055021637167475,972,554,7198,3810,536,307,3461,1866,31,16,253,130,50,31,528,303,1,6,1.0,0.1428571428571429,4621
Jack Lisowski,Zhao Xintong,11,1380,1498,0.30869639711294505,0.4267802273201652,650,395,4203,2294,302,171,1935,1066,31,16,634,315,63,44,488,280,2,6,1.0,0.25,4621
Ronnie O'Sullivan,Kyren Wilson,11,1550,1509,0.5690050896591118,0.5256025883246178,1397,1068,12066,7367,823,519,5306,2969,66,40,811,477,59,35,1217,683,5,6,1.0,0.4545454545454546,4621
Andy Hicks,Barry Hawkins,11,1190,1490,0.10417031952908862,0.320821300824607,702,373,5421,2787,1208,754,8326,4650,23,9,233,96,38,22,694,389,1,6,1.0,0.1428571428571429,4621
Luca Brecel,Anthony McGill,11,1540,1479,0.6020186146971794,0.5380512843858591,536,307,3461,1866,673,402,4397,2396,50,31,528,303,54,36,686,377,6,2,0.0,0.75,4621
Zhao Xintong,Barry Hawkins,11,1498,1490,0.5135324497330043,0.5049998333399998,302,171,1935,1066,1208,754,8326,4650,63,44,488,280,38,22,694,389,6,1,0.0,0.8571428571428571,4621
Luca Brecel,Kyren Wilson,11,1540,1509,0.5522916686764562,0.519365308229932,536,307,3461,1866,823,519,5306,2969,50,31,528,303,59,35,1217,683,6,4,0.0,0.6,4621
Luca Brecel,Zhao Xintong,19,1540,1498,0.5916607879342342,0.5262259093720687,536,307,3461,1866,302,171,1935,1066,50,31,528,303,63,44,488,280,5,10,1.0,0.33333333333333337,4621
Gary Wilson,Hossein Vafaei,7,1430,1402,0.53821882339539,0.5174928576663897,590,344,3815,2065,211,118,1490,763,28,15,554,293,23,13,349,177,1,4,1.0,0.19999999999999996,4707
Judd Trump,Ben Woollaston,7,1670,1403,0.8177973252726516,0.6609431415591629,1255,890,8472,5111,746,423,4716,2508,47,29,1232,788,14,4,413,218,4,2,0.0,0.6666666666666666,4707
Mark Selby,Barry Hawkins,7,1560,1516,0.5599145707304132,0.5274723043445937,1393,957,9954,5813,1214,759,8371,4681,43,27,1084,620,38,22,739,420,4,1,0.0,0.8,4707
Neil Robertson,Noppon Saengkham,7,1559,1408,0.6970755073607001,0.5932699921071872,1134,757,8382,4831,351,176,2421,1205,42,27,860,506,41,22,377,199,4,0,0.0,1.0,4707
Jimmy Robertson,Matthew Selt,7,1424,1439,0.4795017961453702,0.4906260984783392,635,345,4156,2164,724,393,4763,2489,29,15,392,211,16,6,540,276,4,2,0.0,0.6666666666666666,4707
Ronnie O'Sullivan,Andy Hicks,7,1560,1235,0.8642241097139457,0.6926419831347361,1402,1072,12112,7396,707,377,5472,2812,66,40,857,506,23,9,284,121,4,1,0.0,0.8,4707
Anthony McGill,Stephen Maguire,7,1488,1408,0.6079354159352609,0.549833997312478,678,406,4441,2422,1117,727,8139,4589,54,36,730,403,25,13,488,249,0,4,1.0,0.0,4707
Jack Lisowski,Mark Williams,7,1411,1548,0.3197489554385173,0.415202325282263,655,399,4245,2320,1659,1087,12126,6956,31,16,676,341,20,13,809,460,4,3,0.0,0.5714285714285714,4707
Kyren Wilson,Anthony Hamilton,7,1537,1380,0.7041548710511403,0.596884378259767,829,524,5359,3003,976,557,7236,3829,59,35,1270,717,31,16,291,149,3,4,1.0,0.4285714285714286,4707
Zhao Xintong,Martin Gould,7,1559,1419,0.6838913574482575,0.58661757891733,309,178,2007,1112,826,494,5460,2985,63,44,560,326,31,18,494,268,2,4,1.0,0.33333333333333337,4707
John Higgins,Tom Ford,7,1609,1468,0.6851006165272808,0.5872236908393349,1687,1195,13236,7822,817,467,5553,2971,27,12,977,580,63,37,686,376,2,4,1.0,0.33333333333333337,4707
Ali Carter,David Gilbert,7,1462,1536,0.3999696104413816,0.4538814589542204,1147,699,7833,4320,837,491,5792,3130,33,17,624,347,67,36,715,395,4,1,0.0,0.8,4707
Jordan Brown,Luca Brecel,7,1396,1573,0.2728494984923344,0.3911454307890496,215,110,1367,682,543,313,3526,1907,36,21,454,236,50,31,593,344,1,4,1.0,0.19999999999999996,4707
Yan Bingtao,Mark King,7,1542,1378,0.7123105654940886,0.6010878788483698,306,200,2155,1209,1079,595,7741,4065,87,49,684,391,14,4,376,181,4,1,0.0,0.8,4707
Ricky Walden,Stuart Bingham,7,1501,1461,0.5545057991359679,0.52497918747894,1026,612,6999,3850,1348,857,9474,5397,65,40,525,290,14,4,818,457,3,4,1.0,0.4285714285714286,4707
Cao Yupeng,Mark Allen,7,1445,1557,0.3507768876685381,0.43045377606077095,287,150,1981,1014,935,616,6549,3724,31,16,125,69,52,33,605,351,1,4,1.0,0.19999999999999996,4707
Mark Selby,Mark Allen,7,1560,1557,0.5041014855971089,0.5018749912109869,1393,957,9954,5813,935,616,6549,3724,43,27,1084,620,52,33,605,351,4,2,0.0,0.6666666666666666,4707
Anthony Hamilton,Neil Robertson,7,1380,1559,0.27060273806888924,0.389955327595473,976,557,7236,3829,1134,757,8382,4831,31,16,291,149,42,27,860,506,1,4,1.0,0.19999999999999996,4707
Jimmy Robertson,Luca Brecel,7,1424,1573,0.3053020955092621,0.4079370718351807,635,345,4156,2164,543,313,3526,1907,29,15,392,211,50,31,593,344,4,3,0.0,0.5714285714285714,4707
Ronnie O'Sullivan,Hossein Vafaei,7,1560,1402,0.7053268662779104,0.5974857658270161,1402,1072,12112,7396,211,118,1490,763,66,40,857,506,23,13,349,177,4,1,0.0,0.8,4707
Jack Lisowski,Stephen Maguire,7,1411,1408,0.5041014855971091,0.501874991210987,655,399,4245,2320,1117,727,8139,4589,31,16,676,341,25,13,488,249,3,4,1.0,0.4285714285714286,4707
Judd Trump,Tom Ford,7,1670,1468,0.7545108097932876,0.6236336282982261,1255,890,8472,5111,817,467,5553,2971,47,29,1232,788,63,37,686,376,3,4,1.0,0.4285714285714286,4707
Yan Bingtao,Martin Gould,7,1542,1419,0.6630224339222315,0.5762749224932653,306,200,2155,1209,826,494,5460,2985,87,49,684,391,31,18,494,268,4,0,0.0,1.0,4707
Stuart Bingham,Ali Carter,7,1461,1462,0.4986328153483015,0.4993750003255206,1348,857,9474,5397,1147,699,7833,4320,14,4,818,457,33,17,624,347,4,3,0.0,0.5714285714285714,4707
Mark Selby,Tom Ford,9,1560,1468,0.6384497606491344,0.5572478545985555,1393,957,9954,5813,817,467,5553,2971,43,27,1084,620,63,37,686,376,5,2,0.0,0.7142857142857143,4707
Neil Robertson,Yan Bingtao,9,1559,1542,0.5261277964586326,0.5106234010049637,1134,757,8382,4831,306,200,2155,1209,42,27,860,506,87,49,684,391,5,4,0.0,0.5555555555555556,4707
Ronnie O'Sullivan,Jimmy Robertson,9,1560,1424,0.699552494810083,0.5841905229354074,1402,1072,12112,7396,635,345,4156,2164,66,40,857,506,29,15,392,211,5,2,0.0,0.7142857142857143,4707
Stuart Bingham,Stephen Maguire,9,1461,1408,0.5809264008951017,0.5330766223661046,1348,857,9474,5397,1117,727,8139,4589,14,4,818,457,25,13,488,249,5,1,0.0,0.8333333333333334,4707
Mark Selby,Neil Robertson,11,1560,1559,0.5016918892440954,0.5006249996744794,1393,957,9954,5813,1134,757,8382,4831,43,27,1084,620,42,27,860,506,3,6,1.0,0.33333333333333337,4707
Stuart Bingham,Ronnie O'Sullivan,11,1461,1560,0.3374868651706595,0.4384389296638045,1348,857,9474,5397,1402,1072,12112,7396,14,4,818,457,66,40,857,506,2,6,1.0,0.25,4707
Neil Robertson,Ronnie O'Sullivan,19,1559,1560,0.49779754832108225,0.4993750003255206,1134,757,8382,4831,1402,1072,12112,7396,42,27,860,506,66,40,857,506,8,10,1.0,0.4444444444444444,4707
Liang Wenbo,Zhou Yuelong,5,1440,1482,0.45091653617011773,0.4737740906279313,739,441,5122,2807,372,221,2356,1282,58,37,474,258,48,29,557,319,2,3,1.0,0.4,4731
Zhou Yuelong,Tom Ford,5,1482,1482,0.5,0.5,372,221,2356,1282,820,469,5573,2981,48,29,557,319,63,37,706,386,3,1,0.0,0.75,4731
Zhou Yuelong,Gary Wilson,5,1482,1417,0.575672322122167,0.5405358392737893,372,221,2356,1282,591,344,3820,2066,48,29,557,319,28,15,559,294,2,3,1.0,0.4,4731
Gary Wilson,Jack Lisowski,5,1417,1416,0.5011718731689482,0.5006249996744794,591,344,3820,2066,657,400,4259,2327,28,15,559,294,31,16,690,348,3,0,0.0,1.0,4731
Liang Wenbo,Tom Ford,5,1440,1482,0.4509165361701177,0.4737740906279313,739,441,5122,2807,820,469,5573,2981,58,37,474,258,63,37,706,386,3,1,0.0,0.75,4731
Liang Wenbo,Gary Wilson,5,1440,1417,0.5269308649588145,0.5143710406970602,739,441,5122,2807,591,344,3820,2066,58,37,474,258,28,15,559,294,3,2,0.0,0.6,4731
Liang Wenbo,Ryan Day,5,1440,1417,0.5269308649588145,0.5143710406970602,739,441,5122,2807,1173,700,7796,4269,58,37,474,258,77,48,512,269,3,1,0.0,0.75,4731
Jack Lisowski,Ryan Day,5,1416,1417,0.4988281268310517,0.4993750003255206,657,400,4259,2327,1173,700,7796,4269,31,16,690,348,77,48,512,269,3,1,0.0,0.75,4731
Jack Lisowski,Liang Wenbo,5,1416,1440,0.4719002897367018,0.4850044983805899,657,400,4259,2327,739,441,5122,2807,31,16,690,348,58,37,474,258,3,2,0.0,0.6,4731
Jack Lisowski,Zhou Yuelong,5,1416,1482,0.4231791091997798,0.4588433318497719,657,400,4259,2327,372,221,2356,1282,31,16,690,348,48,29,557,319,3,1,0.0,0.75,4731
Jack Lisowski,Tom Ford,5,1416,1482,0.4231791091997801,0.458843331849772,657,400,4259,2327,820,469,5573,2981,31,16,690,348,63,37,706,386,1,3,1.0,0.25,4731
Gary Wilson,Tom Ford,5,1417,1482,0.4243276778778329,0.45946416072621066,591,344,3820,2066,820,469,5573,2981,28,15,559,294,63,37,706,386,1,3,1.0,0.25,4731
Liang Wenbo,Graeme Dott,5,1440,1406,0.5397719120129173,0.5212372149662741,739,441,5122,2807,1085,635,7893,4252,58,37,474,258,61,33,710,377,2,3,1.0,0.4,4731
Graeme Dott,Ryan Day,5,1406,1417,0.4871118116730946,0.4931254332354657,1085,635,7893,4252,1173,700,7796,4269,61,33,710,377,77,48,512,269,3,2,0.0,0.6,4731
Graeme Dott,Gary Wilson,5,1406,1417,0.4871118116730946,0.4931254332354657,1085,635,7893,4252,591,344,3820,2066,61,33,710,377,28,15,559,294,3,1,0.0,0.75,4731
Jack Lisowski,Graeme Dott,5,1416,1406,0.5117169192313754,0.5062496744995104,657,400,4259,2327,1085,635,7893,4252,31,16,690,348,61,33,710,377,1,3,1.0,0.25,4731
Graeme Dott,Zhou Yuelong,5,1406,1482,0.4117340918258475,0.4526423818569107,1085,635,7893,4252,372,221,2356,1282,61,33,710,377,48,29,557,319,3,1,0.0,0.75,4731
Tom Ford,Graeme Dott,5,1482,1406,0.5882659081741525,0.5473576181430893,820,469,5573,2981,1085,635,7893,4252,63,37,706,386,61,33,710,377,1,3,1.0,0.25,4731
Zhou Yuelong,Ryan Day,5,1482,1417,0.575672322122167,0.5405358392737893,372,221,2356,1282,1173,700,7796,4269,48,29,557,319,77,48,512,269,1,3,1.0,0.25,4731
Gary Wilson,Ryan Day,5,1417,1417,0.5,0.5,591,344,3820,2066,1173,700,7796,4269,28,15,559,294,77,48,512,269,2,3,1.0,0.4,4731
Ryan Day,Tom Ford,5,1417,1482,0.424327677877833,0.4594641607262107,1173,700,7796,4269,820,469,5573,2981,77,48,512,269,63,37,706,386,3,2,0.0,0.6,4731
Liang Wenbo,Ryan Day,5,1440,1417,0.5269308649588145,0.5143710406970602,739,441,5122,2807,1173,700,7796,4269,58,37,474,258,77,48,512,269,3,2,0.0,0.6,4731
Jack Lisowski,Graeme Dott,5,1416,1406,0.5117169192313755,0.5062496744995104,657,400,4259,2327,1085,635,7893,4252,31,16,690,348,61,33,710,377,3,1,0.0,0.75,4731
Liang Wenbo,Jack Lisowski,5,1440,1416,0.5280997102632979,0.51499550161941,739,441,5122,2807,657,400,4259,2327,58,37,474,258,31,16,690,348,3,1,0.0,0.75,4731
Lu Ning,Gary Wilson,5,1361,1417,0.4346949935826374,0.4650570548417855,207,101,1328,660,591,344,3820,2066,23,13,373,192,28,15,559,294,2,3,1.0,0.4,4731
Joe Perry,Jack Lisowski,5,1372,1416,0.4485930059810071,0.4725276956554063,1278,751,8855,4804,657,400,4259,2327,31,15,629,324,31,16,690,348,3,2,0.0,0.6,4731
Gary Wilson,Joe Perry,5,1417,1372,0.552568046620812,0.5280953744083872,591,344,3820,2066,1278,751,8855,4804,28,15,559,294,31,15,629,324,2,3,1.0,0.4,4731
Xiao Guodong,Joe Perry,5,1406,1372,0.5397719120129173,0.5212372149662741,597,351,3851,2127,1278,751,8855,4804,32,19,466,257,31,15,629,324,2,3,1.0,0.4,4731
Joe Perry,Graeme Dott,5,1372,1406,0.4602280879870827,0.4787627850337259,1278,751,8855,4804,1085,635,7893,4252,31,15,629,324,61,33,710,377,3,1,0.0,0.75,4731
Ryan Day,Lu Ning,5,1417,1361,0.5653050064173626,0.5349429451582145,1173,700,7796,4269,207,101,1328,660,77,48,512,269,23,13,373,192,2,3,1.0,0.4,4731
Jack Lisowski,Lu Ning,5,1416,1361,0.5641499172433742,0.5343209436693046,657,400,4259,2327,207,101,1328,660,31,16,690,348,23,13,373,192,1,3,1.0,0.25,4731
Xiao Guodong,Lu Ning,5,1406,1361,0.552568046620812,0.5280953744083872,597,351,3851,2127,207,101,1328,660,32,19,466,257,23,13,373,192,1,3,1.0,0.25,4731
Joe Perry,Lu Ning,5,1372,1361,0.5128881883269054,0.5068745667645342,1278,751,8855,4804,207,101,1328,660,31,15,629,324,23,13,373,192,0,3,1.0,0.0,4731
Gary Wilson,Jack Lisowski,5,1417,1416,0.5011718731689483,0.5006249996744794,591,344,3820,2066,657,400,4259,2327,28,15,559,294,31,16,690,348,1,3,1.0,0.25,4731
Ryan Day,Jack Lisowski,5,1417,1416,0.5011718731689483,0.5006249996744794,1173,700,7796,4269,657,400,4259,2327,77,48,512,269,31,16,690,348,2,3,1.0,0.4,4731
Xiao Guodong,Gary Wilson,5,1406,1417,0.4871118116730946,0.4931254332354657,597,351,3851,2127,591,344,3820,2066,32,19,466,257,28,15,559,294,3,2,0.0,0.6,4731
Graeme Dott,Xiao Guodong,5,1406,1406,0.5,0.5,1085,635,7893,4252,597,351,3851,2127,61,33,710,377,32,19,466,257,2,3,1.0,0.4,4731
Jack Lisowski,Xiao Guodong,5,1416,1406,0.5117169192313754,0.5062496744995104,657,400,4259,2327,597,351,3851,2127,31,16,690,348,32,19,466,257,2,3,1.0,0.4,4731
Gary Wilson,Graeme Dott,5,1417,1406,0.5128881883269054,0.5068745667645342,591,344,3820,2066,1085,635,7893,4252,28,15,559,294,61,33,710,377,0,3,1.0,0.0,4731
Graeme Dott,Lu Ning,5,1406,1361,0.552568046620812,0.528095374408387,1085,635,7893,4252,207,101,1328,660,61,33,710,377,23,13,373,192,3,1,0.0,0.75,4731
Jack Lisowski,Graeme Dott,5,1416,1406,0.5117169192313754,0.5062496744995104,657,400,4259,2327,1085,635,7893,4252,31,16,690,348,61,33,710,377,2,3,1.0,0.4,4731
Joe Perry,Ryan Day,5,1372,1417,0.44743195337918795,0.47190462559161295,1278,751,8855,4804,1173,700,7796,4269,31,15,629,324,77,48,512,269,0,3,1.0,0.0,4731
Xiao Guodong,Ryan Day,5,1406,1417,0.4871118116730948,0.49312543323546576,597,351,3851,2127,1173,700,7796,4269,32,19,466,257,77,48,512,269,1,3,1.0,0.25,4731
Ryan Day,Gary Wilson,5,1417,1417,0.5,0.5,1173,700,7796,4269,591,344,3820,2066,77,48,512,269,28,15,559,294,3,0,0.0,1.0,4731
Ryan Day,Graeme Dott,5,1417,1406,0.5128881883269052,0.5068745667645342,1173,700,7796,4269,1085,635,7893,4252,77,48,512,269,61,33,710,377,3,2,0.0,0.6,4731
