player1,player2,best_of,elo_match_win_rate,elo_frame_win_rate,p1_matches_played,p1_matches_won,p1_frames_played,p1_frames_won,p2_matches_played,p2_matches_won,p2_frames_played,p2_frames_won,p1_frames_played_1_year,p1_frames_won_1_year,p1_frames_played_3_years,p1_frames_won_3_years,p2_frames_played_1_year,p2_frames_won_1_year,p2_frames_played_3_years,p2_frames_won_3_years,match_result,win_percentage
Mark Selby,Joe O'Connor,5,0.5234228607127624,0.5124973964842103,1599,1090,11394,6625,328,165,2071,1050,32,16,1081,607,77,47,680,367,1.0,0.4
Joe O'Connor,Jimmy Robertson,5,0.6440823753606748,0.5781052328843092,328,165,2071,1050,771,423,5024,2617,77,47,680,367,55,29,617,322,0.0,0.75
Joe O'Connor,Jak Jones,5,0.4953126171845704,0.497500020833125,328,165,2071,1050,427,214,2816,1366,77,47,680,367,29,18,773,427,0.0,0.6
Stuart Bingham,Jak Jones,5,0.45091653617011773,0.4737740906279313,1530,964,10589,5993,427,214,2816,1366,11,1,767,408,29,18,773,427,1.0,0.0
Jak Jones,Jimmy Robertson,5,0.6484247428452856,0.5805423048206596,427,214,2816,1366,771,423,5024,2617,29,18,773,427,55,29,617,322,0.0,0.75
Matthew Selt,Jak Jones,5,0.39810787253458646,0.44522076489278517,899,488,5799,3020,427,214,2816,1366,16,6,803,418,29,18,773,427,1.0,0.25
Mark Selby,Stuart Bingham,5,0.5676133584967381,0.5361866202317946,1599,1090,11394,6625,1530,964,10589,5993,32,16,1081,607,11,1,767,408,1.0,0.0
Joe O'Connor,Stuart Bingham,5,0.5444310026134622,0.5237321541265612,328,165,2071,1050,1530,964,10589,5993,77,47,680,367,11,1,767,408,1.0,0.0
Jimmy Robertson,Stuart Bingham,5,0.39810787253458646,0.44522076489278517,771,423,5024,2617,1530,964,10589,5993,55,29,617,322,11,1,767,408,1.0,0.4
Stuart Bingham,Jackson Page,5,0.5023437353516541,0.5012499973958399,1530,964,10589,5993,227,117,1457,731,11,1,767,408,27,15,541,286,0.0,0.75
Stuart Bingham,Matthew Selt,5,0.5537286100231147,0.5287183569514396,1530,964,10589,5993,899,488,5799,3020,11,1,767,408,16,6,803,418,0.0,0.75
Mark Selby,Joe O'Connor,5,0.5234228607127622,0.5124973964842103,1599,1090,11394,6625,328,165,2071,1050,32,16,1081,607,77,47,680,367,0.0,0.75
Stuart Bingham,Jak Jones,5,0.45091653617011773,0.4737740906279313,1530,964,10589,5993,427,214,2816,1366,11,1,767,408,29,18,773,427,1.0,0.4
Mark Selby,Jak Jones,5,0.518742502998949,0.5099986668799655,1599,1090,11394,6625,427,214,2816,1366,32,16,1081,607,29,18,773,427,0.0,1.0
Judd Trump,Joe O'Connor,5,0.7186439649886105,0.6212835951910678,1496,1078,10380,6282,328,165,2071,1050,37,24,1356,853,77,47,680,367,0.0,0.6
Jak Jones,Judd Trump,5,0.2852780040971987,0.3810721451998097,427,214,2816,1366,1496,1078,10380,6282,29,18,773,427,37,24,1356,853,1.0,0.25
Neil Robertson,Judd Trump,5,0.3846153313947539,0.43782349911420193,1311,872,9578,5522,1496,1078,10380,6282,31,19,780,438,37,24,1356,853,1.0,0.0
Stuart Bingham,Judd Trump,5,0.24556028922277573,0.35663485430559827,1530,964,10589,5993,1496,1078,10380,6282,11,1,767,408,37,24,1356,853,1.0,0.25
Judd Trump,Tom Ford,5,0.7956248745035547,0.6704011598088686,1496,1078,10380,6282,970,554,6576,3504,37,24,1356,853,54,31,786,411,0.0,0.75
Stuart Bingham,Matthew Selt,5,0.5537286100231147,0.5287183569514398,1530,964,10589,5993,899,488,5799,3020,11,1,767,408,16,6,803,418,1.0,0.4
Matthew Selt,Judd Trump,5,0.2059975357722988,0.3307045972225539,899,488,5799,3020,1496,1078,10380,6282,16,6,803,418,37,24,1356,853,0.0,0.6
Tom Ford,Matthew Selt,5,0.4976562646483459,0.49875000260416014,970,554,6576,3504,899,488,5799,3020,54,31,786,411,16,6,803,418,1.0,0.25
Neil Robertson,Stuart Bingham,5,0.6548988783631877,0.5841905229354074,1311,872,9578,5522,1530,964,10589,5993,31,19,780,438,11,1,767,408,0.0,0.75
Matthew Selt,Neil Robertson,5,0.2972109628192383,0.38817263099826294,899,488,5799,3020,1311,872,9578,5522,16,6,803,418,31,19,780,438,1.0,0.4
Joe O'Connor,Neil Robertson,5,0.3868540987132437,0.4390545496752837,328,165,2071,1050,1311,872,9578,5522,77,47,680,367,31,19,780,438,0.0,1.0
Matthew Selt,Joe O'Connor,5,0.4026359228886276,0.4476920904256747,899,488,5799,3020,328,165,2071,1050,16,6,803,418,77,47,680,367,1.0,0.4
Tom Ford,Jak Jones,5,0.3958493803112608,0.4439861094553801,970,554,6576,3504,427,214,2816,1366,54,31,786,411,29,18,773,427,1.0,0.25
Matthew Selt,Jak Jones,5,0.39810787253458646,0.44522076489278517,899,488,5799,3020,427,214,2816,1366,16,6,803,418,29,18,773,427,1.0,0.0
Neil Robertson,Jak Jones,5,0.6086561511610575,0.5584811124381615,1311,872,9578,5522,427,214,2816,1366,31,19,780,438,29,18,773,427,1.0,0.25
Jak Jones,Stuart Bingham,5,0.5490834638298823,0.5262259093720687,427,214,2816,1366,1530,964,10589,5993,29,18,773,427,11,1,767,408,0.0,1.0
Jak Jones,Joe O'Connor,5,0.5046873828154295,0.5024999791668749,427,214,2816,1366,328,165,2071,1050,29,18,773,427,77,47,680,367,0.0,0.75
Tom Ford,Joe O'Connor,5,0.4003700793483155,0.4464560968488817,970,554,6576,3504,328,165,2071,1050,54,31,786,411,77,47,680,367,0.0,0.6
Tom Ford,Neil Robertson,5,0.2952050048366186,0.3869858238606645,970,554,6576,3504,1311,872,9578,5522,54,31,786,411,31,19,780,438,0.0,1.0
Stuart Bingham,Tom Ford,5,0.5560482267070074,0.5299640517645717,1530,964,10589,5993,970,554,6576,3504,11,1,767,408,54,31,786,411,0.0,0.75
Joe O'Connor,Stuart Bingham,5,0.5444310026134622,0.5237321541265612,328,165,2071,1050,1530,964,10589,5993,77,47,680,367,11,1,767,408,1.0,0.4
Joe O'Connor,Judd Trump,5,0.2813560350113895,0.3787164048089322,328,165,2071,1050,1496,1078,10380,6282,77,47,680,367,37,24,1356,853,1.0,0.4
Jak Jones,Matthew Selt,5,0.6018921274654134,0.5547792351072147,427,214,2816,1366,899,488,5799,3020,29,18,773,427,16,6,803,418,1.0,0.25
Matthew Selt,Judd Trump,5,0.2059975357722988,0.3307045972225539,899,488,5799,3020,1496,1078,10380,6282,16,6,803,418,37,24,1356,853,0.0,1.0
Judd Trump,Noppon Saengkham,5,0.786599574359141,0.6642964428999887,1496,1078,10380,6282,485,253,3290,1665,37,24,1356,853,23,12,684,363,0.0,0.6
Tom Ford,Judd Trump,5,0.20437512549644532,0.3295988401911314,970,554,6576,3504,1496,1078,10380,6282,54,31,786,411,37,24,1356,853,1.0,0.0
Judd Trump,Jak Jones,5,0.7147219959028013,0.6189278548001903,1496,1078,10380,6282,427,214,2816,1366,37,24,1356,853,29,18,773,427,0.0,0.75
Jack Lisowski,Judd Trump,5,0.2659558488811604,0.36935147434892557,828,505,5422,2971,1496,1078,10380,6282,32,17,817,451,37,24,1356,853,1.0,0.4
Tom Ford,Noppon Saengkham,5,0.4871118116730948,0.49312543323546576,970,554,6576,3504,485,253,3290,1665,54,31,786,411,23,12,684,363,1.0,0.25
Noppon Saengkham,Jack Lisowski,5,0.4312333994721201,0.4631917100110195,485,253,3290,1665,828,505,5422,2971,23,12,684,363,32,17,817,451,0.0,0.75
David Gilbert,Noppon Saengkham,5,0.5606811228214462,0.5324543063873188,976,574,6686,3621,485,253,3290,1665,13,3,685,381,23,12,684,363,1.0,0.25
Joe O'Connor,Judd Trump,5,0.2813560350113895,0.3787164048089321,328,165,2071,1050,1496,1078,10380,6282,77,47,680,367,37,24,1356,853,0.0,0.75
Joe O'Connor,Jack Lisowski,5,0.518742502998949,0.5099986668799655,328,165,2071,1050,828,505,5422,2971,77,47,680,367,32,17,817,451,0.0,1.0
Joe O'Connor,David Gilbert,5,0.5269308649588145,0.5143710406970602,328,165,2071,1050,976,574,6686,3621,77,47,680,367,13,3,685,381,0.0,1.0
Joe O'Connor,Jak Jones,5,0.4953126171845704,0.497500020833125,328,165,2071,1050,427,214,2816,1366,77,47,680,367,29,18,773,427,0.0,1.0
Joe O'Connor,Noppon Saengkham,5,0.587124886219757,0.5467381519846138,328,165,2071,1050,485,253,3290,1665,77,47,680,367,23,12,684,363,0.0,1.0
Joe O'Connor,Tom Ford,5,0.5996299206516844,0.5535439031511183,328,165,2071,1050,970,554,6576,3504,77,47,680,367,54,31,786,411,0.0,0.75
Jak Jones,Jack Lisowski,5,0.5234228607127624,0.5124973964842103,427,214,2816,1366,828,505,5422,2971,29,18,773,427,32,17,817,451,1.0,0.25
Noppon Saengkham,Jak Jones,5,0.4083159274906387,0.4507848708986665,485,253,3290,1665,427,214,2816,1366,23,12,684,363,29,18,773,427,1.0,0.25
Jak Jones,Tom Ford,5,0.6041506196887392,0.5560138905446199,427,214,2816,1366,970,554,6576,3504,29,18,773,427,54,31,786,411,0.0,0.75
Jak Jones,David Gilbert,5,0.5316046253622029,0.5168685956913848,427,214,2816,1366,976,574,6686,3621,29,18,773,427,13,3,685,381,1.0,0.25
David Gilbert,Tom Ford,5,0.5733730992985561,0.5392938058983595,976,574,6686,3621,970,554,6576,3504,13,3,685,381,54,31,786,411,0.0,1.0
David Gilbert,Judd Trump,5,0.2593666185416439,0.3652845846208415,976,574,6686,3621,1496,1078,10380,6282,13,3,685,381,37,24,1356,853,0.0,0.75
David Gilbert,Jack Lisowski,5,0.4917975030036759,0.4956251116502266,976,574,6686,3621,828,505,5422,2971,13,3,685,381,32,17,817,451,0.0,0.75
Jack Lisowski,Tom Ford,5,0.5814079746991072,0.5436386872370789,828,505,5422,2971,970,554,6576,3504,32,17,817,451,54,31,786,411,1.0,0.0
Judd Trump,David Gilbert,5,0.7406333814583561,0.6347154153791584,1496,1078,10380,6282,976,574,6686,3621,37,24,1356,853,13,3,685,381,0.0,0.75
Noppon Saengkham,Joe O'Connor,5,0.412875113780243,0.45326184801538616,485,253,3290,1665,328,165,2071,1050,23,12,684,363,77,47,680,367,1.0,0.4
Joe O'Connor,Judd Trump,5,0.2813560350113895,0.3787164048089322,328,165,2071,1050,1496,1078,10380,6282,77,47,680,367,37,24,1356,853,1.0,0.0
Noppon Saengkham,Zhou Yuelong,5,0.4555689973865378,0.47626784587343896,485,253,3290,1665,526,310,3315,1786,23,12,684,363,45,27,681,356,1.0,0.4
Zhou Yuelong,Joe O'Connor,5,0.4567331753896467,0.4768914745109111,526,310,3315,1786,328,165,2071,1050,45,27,681,356,77,47,680,367,0.0,1.0
Joe O'Connor,Ricky Walden,5,0.6052784486190136,0.5566309599222534,328,165,2071,1050,1186,701,7979,4363,77,47,680,367,29,20,715,368,1.0,0.4
Ricky Walden,Noppon Saengkham,5,0.4812574970010512,0.4900013331200346,1186,701,7979,4363,485,253,3290,1665,29,20,715,368,23,12,684,363,0.0,0.75
David Gilbert,Ricky Walden,5,0.5791158913652692,0.5423979407743511,976,574,6686,3621,1186,701,7979,4363,13,3,685,381,29,20,715,368,1.0,0.4
Jak Jones,Ricky Walden,5,0.6097800920049201,0.559097471902393,427,214,2816,1366,1186,701,7979,4363,29,18,773,427,29,20,715,368,1.0,0.0
Ricky Walden,Xiao Guodong,5,0.3083628858877965,0.3947234662251555,1186,701,7979,4363,792,462,5012,2756,29,20,715,368,50,31,876,483,0.0,0.75
Zhou Yuelong,Ricky Walden,5,0.5629942332606503,0.5336988354329009,526,310,3315,1786,1186,701,7979,4363,45,27,681,356,29,20,715,368,1.0,0.25
Noppon Saengkham,David Gilbert,5,0.4393188771785538,0.4675456936126812,485,253,3290,1665,976,574,6686,3621,23,12,684,363,13,3,685,381,0.0,0.75
Joe O'Connor,Noppon Saengkham,5,0.587124886219757,0.546738151984614,328,165,2071,1050,485,253,3290,1665,77,47,680,367,23,12,684,363,1.0,0.0
Xiao Guodong,David Gilbert,5,0.6187349736700456,0.5640216374262577,792,462,5012,2756,976,574,6686,3621,50,31,876,483,13,3,685,381,0.0,0.75
Joe O'Connor,Xiao Guodong,5,0.4071782065026306,0.45016600268752205,328,165,2071,1050,792,462,5012,2756,77,47,680,367,50,31,876,483,1.0,0.4
Zhou Yuelong,Xiao Guodong,5,0.36576169566056294,0.42739193613673987,526,310,3315,1786,792,462,5012,2756,45,27,681,356,50,31,876,483,1.0,0.25
Noppon Saengkham,Xiao Guodong,5,0.32493020668640016,0.4043192693921528,485,253,3290,1665,792,462,5012,2756,23,12,684,363,50,31,876,483,1.0,0.25
David Gilbert,Zhou Yuelong,5,0.5164012271242515,0.5087491068802403,976,574,6686,3621,526,310,3315,1786,13,3,685,381,45,27,681,356,0.0,0.75
David Gilbert,Joe O'Connor,5,0.4730691350411855,0.4856289593029398,976,574,6686,3621,328,165,2071,1050,13,3,685,381,77,47,680,367,0.0,0.75
Xiao Guodong,Noppon Saengkham,5,0.6750697933135998,0.5956807306078472,792,462,5012,2756,485,253,3290,1665,50,31,876,483,23,12,684,363,0.0,1.0
Ricky Walden,David Gilbert,5,0.4208841086347308,0.457602059225649,1186,701,7979,4363,976,574,6686,3621,29,20,715,368,13,3,685,381,1.0,0.4
David Gilbert,Xiao Guodong,5,0.3812650263299544,0.43597836257374234,976,574,6686,3621,792,462,5012,2756,13,3,685,381,50,31,876,483,1.0,0.4
Kyren Wilson,Hossein Vafaei,5,0.7378206707294854,0.6329747766804606,1092,701,7000,3967,352,212,2439,1299,82,50,1211,713,25,13,690,389,0.0,0.75
Kyren Wilson,Si Jiahui,5,0.6977447588697662,0.6088545692109504,1092,701,7000,3967,215,122,1447,777,82,50,1211,713,19,9,833,461,0.0,0.6
Kyren Wilson,Matthew Selt,5,0.7580478951370674,0.6456563062257954,1092,701,7000,3967,899,488,5799,3020,82,50,1211,713,16,6,803,418,0.0,1.0
Si Jiahui,Hossein Vafaei,5,0.547921007585874,0.5256025883246178,215,122,1447,777,352,212,2439,1299,19,9,833,461,25,13,690,389,1.0,0.0
Xiao Guodong,Hossein Vafaei,5,0.6613241455597987,0.5878295384825115,792,462,5012,2756,352,212,2439,1299,50,31,876,483,25,13,690,389,1.0,0.0
Matthew Selt,Hossein Vafaei,5,0.4742382323354173,0.486253465097645,899,488,5799,3020,352,212,2439,1299,16,6,803,418,25,13,690,389,1.0,0.0
Judd Trump,Matthew Selt,5,0.794002464227701,0.669295402777446,1496,1078,10380,6282,899,488,5799,3020,37,24,1356,853,16,6,803,418,0.0,0.6
Judd Trump,Kyren Wilson,5,0.5490834638298823,0.5262259093720687,1496,1078,10380,6282,1092,701,7000,3967,37,24,1356,853,82,50,1211,713,0.0,1.0
Judd Trump,Hossein Vafaei,5,0.7756138085243847,0.6570104626734988,1496,1078,10380,6282,352,212,2439,1299,37,24,1356,853,25,13,690,389,0.0,0.6
Xiao Guodong,Judd Trump,5,0.3646630049010262,0.4267802273201652,792,462,5012,2756,1496,1078,10380,6282,50,31,876,483,37,24,1356,853,1.0,0.4
Judd Trump,Mark Selby,5,0.6987569478302973,0.6094497836283252,1496,1078,10380,6282,1599,1090,11394,6625,37,24,1356,853,32,16,1081,607,0.0,0.6
Judd Trump,Si Jiahui,5,0.7387601225796558,0.633555377636775,1496,1078,10380,6282,215,122,1447,777,37,24,1356,853,19,9,833,461,0.0,0.75
Matthew Selt,Si Jiahui,5,0.426626900701444,0.4607061941016405,899,488,5799,3020,215,122,1447,777,16,6,803,418,19,9,833,461,0.0,0.75
Matthew Selt,Mark Selby,5,0.3801503874596028,0.4353637081969708,899,488,5799,3020,1599,1090,11394,6625,16,6,803,418,32,16,1081,607,0.0,0.6
Mark Selby,Xiao Guodong,5,0.4300807939975804,0.4625701546562504,1599,1090,11394,6625,792,462,5012,2756,32,16,1081,607,50,31,876,483,0.0,0.6
Si Jiahui,Mark Selby,5,0.45207899241412586,0.4743974116753822,215,122,1447,777,1599,1090,11394,6625,19,9,833,461,32,16,1081,607,1.0,0.4
Kyren Wilson,Mark Selby,5,0.6548988783631877,0.5841905229354073,1092,701,7000,3967,1599,1090,11394,6625,82,50,1211,713,32,16,1081,607,1.0,0.25
Hossein Vafaei,Mark Selby,5,0.40490532485172037,0.44892873069265804,352,212,2439,1299,1599,1090,11394,6625,25,13,690,389,32,16,1081,607,1.0,0.0
Xiao Guodong,Si Jiahui,5,0.6165024924157996,0.5627917401386452,792,462,5012,2756,215,122,1447,777,50,31,876,483,19,9,833,461,1.0,0.4
Matthew Selt,Xiao Guodong,5,0.31556185522249214,0.3989121211516302,899,488,5799,3020,792,462,5012,2756,16,6,803,418,50,31,876,483,1.0,0.0
Kyren Wilson,Xiao Guodong,5,0.5882659081741525,0.5473576181430893,1092,701,7000,3967,792,462,5012,2756,82,50,1211,713,50,31,876,483,1.0,0.0
Judd Trump,Kyren Wilson,5,0.5490834638298823,0.5262259093720687,1496,1078,10380,6282,1092,701,7000,3967,37,24,1356,853,82,50,1211,713,1.0,0.0
Mark Selby,Hossein Vafaei,5,0.5950946751482796,0.551071269307342,1599,1090,11394,6625,352,212,2439,1299,32,16,1081,607,25,13,690,389,0.0,0.75
Kyren Wilson,Mark Selby,5,0.6548988783631877,0.5841905229354073,1092,701,7000,3967,1599,1090,11394,6625,82,50,1211,713,32,16,1081,607,1.0,0.0
Kyren Wilson,Zhang Anda,11,0.8006450896034027,0.6224593312018546,1108,712,7063,4002,508,265,3553,1815,145,85,1274,748,31,15,790,432,0.0,0.6
Judd Trump,Barry Hawkins,11,0.6563156776858904,0.559097471902393,1519,1096,10475,6340,1382,867,9542,5349,132,82,1451,911,91,54,897,515,0.0,0.8571428571428571
Mark Selby,Ali Carter,11,0.7160705162153687,0.5835831155172753,1622,1108,11488,6686,1371,842,9219,5083,126,77,1175,668,110,55,1030,565,0.0,0.8571428571428571
John Higgins,Neil Robertson,11,0.5789736932897438,0.5293412500457857,1916,1351,14824,8738,1317,874,9600,5529,80,49,1143,671,53,26,802,445,1.0,0.4545454545454546
Shaun Murphy,Gary Wilson,11,0.7398043841577568,0.5938731029341427,1399,918,10081,5727,763,435,4904,2626,50,35,849,488,50,23,843,435,0.0,0.6666666666666666
Mark Williams,Ding Junhui,11,0.5050755408439632,0.501874991210987,1823,1195,13315,7643,1024,681,7876,4488,14,4,821,474,28,17,790,437,1.0,0.4545454545454546
Chris Wakelin,Luca Brecel,11,0.5472572525240895,0.5174928576663897,476,258,3014,1563,666,387,4466,2409,84,38,929,507,22,12,669,352,1.0,0.33333333333333337
Mark Allen,Si Jiahui,11,0.6547593621837766,0.5584811124381613,1116,743,7909,4498,229,130,1508,808,32,18,971,548,80,40,894,492,0.0,0.75
Kyren Wilson,Luca Brecel,11,0.7739370957025349,0.6094497836283252,1108,712,7063,4002,666,387,4466,2409,145,85,1274,748,22,12,669,352,0.0,0.6
Judd Trump,Ding Junhui,11,0.6762884110738897,0.5670929049654543,1519,1096,10475,6340,1024,681,7876,4488,132,82,1451,911,28,17,790,437,0.0,0.6666666666666666
Shaun Murphy,Neil Robertson,11,0.5033837467656391,0.5012499973958399,1399,918,10081,5727,1317,874,9600,5529,50,35,849,488,53,26,802,445,0.0,0.75
Mark Selby,Mark Allen,11,0.5455773097861218,0.5168685956913848,1622,1108,11488,6686,1116,743,7909,4498,126,77,1175,668,32,18,971,548,1.0,0.25
Judd Trump,Kyren Wilson,11,0.5839387050670306,0.5312093733737563,1519,1096,10475,6340,1108,712,7063,4002,132,82,1451,911,145,85,1274,748,1.0,0.33333333333333337
Shaun Murphy,Mark Allen,11,0.4628345373072449,0.486253465097645,1399,918,10081,5727,1116,743,7909,4498,50,35,849,488,32,18,971,548,0.0,0.6666666666666666
Kyren Wilson,Shaun Murphy,19,0.6724920695266583,0.5504527113395277,1108,712,7063,4002,1399,918,10081,5727,145,85,1274,748,50,35,849,488,1.0,0.4117647058823529
Artemijs Zizins,Farakh Ajaib,7,0.5218633393972989,0.5099986668799655,30,16,179,92,167,71,920,421,34,16,179,92,23,10,203,97,0.0,1.0
Wang Yuchen,Zak Surety,7,0.3533092199647454,0.4316800165217519,115,45,736,323,276,129,1608,780,25,11,226,117,63,38,453,229,0.0,0.6666666666666666
Jimmy White,Joshua Thomond,7,0.6170981549456108,0.5541616527636486,1589,849,13167,6787,86,35,466,217,13,3,337,133,25,11,180,82,0.0,1.0
Haris Tahir,Allan Taylor,7,0.3270849790417103,0.4188490357106063,29,14,184,86,466,214,2735,1310,16,6,159,74,28,13,387,187,1.0,0.4285714285714286
Ishpreet Singh Chadha,Siripaporn Nuanthakhamjan,7,0.9167335033475016,0.7369158958334202,63,34,380,196,29,0,164,29,25,11,380,196,12,2,164,29,0.0,1.0
Cheung Ka Wai,Amir Sarkhosh,7,0.6274848196821066,0.559097471902393,44,24,263,146,49,21,317,155,29,14,209,112,21,8,175,82,1.0,0.4285714285714286
Anton Kazakov,Bulcsú Révész,7,0.21976777945335857,0.36181388669099446,56,10,319,102,36,16,237,114,5,0,243,79,24,12,237,114,1.0,0.33333333333333337
Liam Pullen,Kreishh Gurbaxani,7,0.6157933128709394,0.5535439031511183,65,29,384,178,38,14,203,88,17,7,314,144,14,4,161,71,0.0,0.5714285714285714
Haydon Pinhey,Xing Zihao,7,0.4822328180835893,0.4918757150937391,126,56,671,314,47,19,294,133,17,5,315,151,16,5,294,133,0.0,0.5714285714285714
Mink Nutcharut,Andrew Pagett,7,0.216795340372952,0.3600839032622659,55,5,312,89,358,154,2287,1068,13,3,245,70,0,0,353,147,1.0,0.4285714285714286
Florian Nüßle,Jiang Jun,7,0.4645031181885513,0.4837557189379275,86,42,443,231,51,22,354,171,0,0,157,93,26,13,354,171,0.0,0.5714285714285714
Ross Muir,Manasawin Phetmalaikul,7,0.7851724867885262,0.6410674063348171,305,121,1939,891,69,20,396,154,28,14,377,174,18,6,229,85,0.0,0.6666666666666666
Stan Moody,Chris Totten,7,0.7088291167182063,0.5992881635083561,80,36,493,244,113,41,659,273,37,22,418,208,14,8,227,117,0.0,1.0
Ben Mertens,Simon Blackwell,7,0.6144870727228646,0.5529259881329059,116,52,704,349,76,36,401,202,17,7,429,215,13,3,168,82,0.0,0.6666666666666666
Dean Young,Mitchell Mann,7,0.4917974901893889,0.49625007031091806,122,46,656,277,392,175,2366,1109,21,9,349,149,13,3,203,91,1.0,0.4285714285714286
Ahmed Aly Elsayed,Oliver Lines,7,0.05721575366485965,0.23460298735925977,30,0,154,26,397,191,2393,1170,11,1,154,26,16,6,455,225,1.0,0.0
Michael Holt,Hatem Yassen,7,0.9283792405009168,0.7488521955201534,1033,582,7179,3788,21,1,120,22,29,15,318,167,13,3,33,12,0.0,1.0
Andrew Higginson,Daniel Womersley,7,0.6946979044907379,0.5920629281648192,897,511,6198,3343,117,55,599,285,17,7,373,179,7,2,180,83,0.0,1.0
Louis Heathcote,Robbie Mcguigan,7,0.8323923521776074,0.6704011598088686,222,104,1295,636,80,27,386,159,28,14,477,246,10,0,160,62,0.0,0.8
Ma Hailong,Oliver Briffett-Payne,7,0.8023816778034777,0.6513548646660542,57,22,355,163,4,0,25,7,15,5,355,163,0,0,25,7,0.0,0.8
Liam Graham,Iulian Boiko,7,0.3088849206673469,0.4097497480698165,71,26,371,147,120,45,678,295,29,11,250,91,21,9,348,179,0.0,0.5714285714285714
Jonas Luz,Marco Fu,7,0.1020506586976676,0.28039563095155084,8,1,41,9,984,573,7335,3968,12,2,41,9,15,5,347,173,1.0,0.0
Julien Leclercq,Reanne Evans,7,0.86350380276547,0.6921095043017882,88,38,502,232,225,62,1262,470,21,9,371,174,19,6,228,65,1.0,0.19999999999999996
Duane Jones,Dylan Emery,7,0.5218633393972988,0.5099986668799654,344,155,2055,998,144,65,822,399,33,16,353,171,29,13,423,203,1.0,0.33333333333333337
Liam Davies,Antoni Kowalski,7,0.3763991151094564,0.4427521454014443,62,29,361,167,66,36,363,185,21,9,238,109,40,22,239,125,0.0,0.8
Riley Powell,Thor Chuan Leong,7,0.16102376452541944,0.3251947274176865,15,6,62,22,202,75,1270,567,0,0,62,22,26,13,327,161,1.0,0.4285714285714286
Gong Chenzhi,Ken Doherty,7,0.4945314322857424,0.497500020833125,42,21,280,140,1293,745,10168,5461,22,9,280,140,30,12,300,120,0.0,1.0
Ian Burns,Mostafa Dorgham,7,0.7555717519931018,0.6242202334972642,513,248,3228,1598,34,7,228,79,18,8,373,177,16,6,218,79,0.0,1.0
Paul Deaville,Alfie Burden,7,0.2661388837111227,0.3875790606520839,39,18,195,91,827,428,5856,2967,14,4,161,77,37,20,418,207,1.0,0.0
Andrew Pagett,Fan Zhengyi,7,0.21287075857903015,0.3577829070425623,358,154,2287,1068,208,93,1318,615,0,0,353,147,24,11,594,317,1.0,0.33333333333333337
Wang Yuchen,Martin O'Donnell,7,0.4414365500608033,0.4731508513108857,115,45,736,323,534,272,3292,1662,25,11,226,117,22,8,470,239,0.0,1.0
Robbie Williams,Liam Pullen,7,0.7629243149475251,0.6283161882953663,578,309,3699,1896,65,29,384,178,24,10,522,275,17,7,314,144,0.0,0.8
Artemijs Zizins,Ricky Walden,7,0.20515498938795895,0.3532006074420143,30,16,179,92,1193,707,8009,4383,34,16,179,92,59,40,745,388,1.0,0.33333333333333337
Matthew Stevens,Hammad Miah,7,0.5973854695265872,0.5448788923735801,1150,661,8661,4687,304,121,1946,880,22,10,466,238,38,21,357,162,0.0,0.8
Ishpreet Singh Chadha,Ashley Carty,7,0.510936041856229,0.5049998333399998,63,34,380,196,297,138,1731,846,25,11,380,196,14,4,346,168,0.0,1.0
Amir Sarkhosh,Yuan Sijun,7,0.15226728492819896,0.3191892891843614,49,21,317,155,295,156,1891,984,21,8,175,82,53,31,536,300,1.0,0.0
Xu Si,Bulcsú Révész,7,0.7338611162888773,0.6124209393479161,227,102,1473,689,36,16,237,114,46,26,527,268,24,12,237,114,0.0,0.6666666666666666
Allan Taylor,Jimmy Robertson,7,0.3635067817280708,0.43659321373780635,466,214,2735,1310,777,424,5050,2627,28,13,387,187,81,39,643,332,1.0,0.4285714285714286
Haydon Pinhey,Tian Pengfei,7,0.3432225137005333,0.4267802273201651,126,56,671,314,580,316,3800,1997,17,5,315,151,21,10,413,203,0.0,0.5714285714285714
Reanne Evans,Joe O'Connor,7,0.02715262499157578,0.18846732521381948,225,62,1262,470,355,178,2180,1106,19,6,228,65,186,103,789,423,1.0,0.0
Florian Nüßle,Liu Hongyu,7,0.3725151803178934,0.440902528097607,86,42,443,231,66,34,415,222,0,0,157,93,43,24,372,197,0.0,0.5714285714285714
Ross Muir,David Lilley,7,0.4039387802743521,0.4557411415821268,305,121,1939,891,282,142,1682,844,28,14,377,174,43,21,470,227,0.0,0.5714285714285714
Anthony Hamilton,Stan Moody,7,0.3596701363363133,0.4347492524329001,1062,598,7770,4083,80,36,493,244,16,6,380,175,37,22,418,208,1.0,0.4285714285714286
Ben Mertens,Thepchaiya Un-Nooh,7,0.2562420554777658,0.382252125230751,116,52,704,349,587,342,4035,2154,17,7,429,215,31,15,541,300,0.0,0.6666666666666666
Sanderson Lam,Alfie Burden,7,0.3868205508364956,0.4476920904256748,289,114,1760,771,827,428,5856,2967,15,5,441,206,37,20,418,207,0.0,0.6666666666666666
Jamie Jones,Ian Burns,7,0.5150352723345792,0.5068745667645342,691,404,4509,2416,513,248,3228,1598,20,7,489,230,18,8,373,177,0.0,0.8
Michael Holt,Daniel Wells,7,0.4904306643721704,0.4956251116502266,1033,582,7179,3788,544,273,3583,1797,29,15,318,167,48,25,505,269,0.0,0.8
He Guoqiang,Andrew Higginson,7,0.6236008848905437,0.5572478545985557,87,49,553,287,897,511,6198,3343,22,13,470,255,17,7,373,179,1.0,0.4285714285714286
